Number,Time,Si
11660,58.41541,58335.80576
11661,58.42041,62355.13959
11662,58.42542,62556.14013
11663,58.43043,57532.09369
11664,58.43544,67582.20162
11665,58.44044,56929.34347
11666,58.44545,55322.15131
11667,58.45046,56125.72162
11668,58.45547,61953.14818
11669,58.46047,59742.42594
11670,58.46548,62757.14389
11671,58.47049,58737.68112
11672,58.4755,53313.45102
11673,58.4805,56728.43317
11674,58.48551,54317.76091
11675,58.49052,63360.17452
11676,58.49553,63159.16109
11677,58.50053,58737.68112
11678,58.50554,62556.14013
11679,58.51055,56728.43317
11680,58.51556,60948.22609
11681,58.52056,58536.74183
11682,58.52557,56326.62225
11683,58.53058,55121.26679
11684,58.53559,51305.07279
11685,58.54059,68185.46446
11686,58.5456,55924.82421
11687,58.55061,58737.68112
11688,58.55562,59340.51835
11689,58.56062,64365.29006
11690,58.56563,56929.34347
11691,58.57064,60546.27981
11692,58.57565,57130.25699
11693,58.58065,54920.38548
11694,58.58566,57331.17373
11695,58.59067,55121.26679
11696,58.59568,61551.16967
11697,58.60068,55322.15131
11698,58.60569,59943.38458
11699,58.6107,60345.31151
11700,58.61571,57130.25699
11701,58.62071,54719.5074
11702,58.62572,61350.18525
11703,58.63073,59943.38458
11704,58.63574,58737.68112
11705,58.64074,56728.43317
11706,58.64575,62556.14013
11707,58.65076,59340.51835
11708,58.65577,68386.55853
11709,58.66077,64968.39809
11710,58.66578,59742.42594
11711,58.67079,60546.27981
11712,58.67579,65973.64263
11713,58.6808,55924.82421
11714,58.68581,59340.51835
11715,58.69082,56929.34347
11716,58.69582,50702.62211
11717,58.70083,59943.38458
11718,58.70584,57532.09369
11719,58.71085,55924.82421
11720,58.71585,57733.01687
11721,58.72086,56728.43317
11722,58.72587,56326.62225
11723,58.73088,54518.63254
11724,58.73588,54920.38548
11725,58.74089,56125.72162
11726,58.7459,62958.15087
11727,58.75091,52710.90374
11728,58.75591,54116.89249
11729,58.76092,65772.58727
11730,58.76593,63762.21106
11731,58.77094,61551.16967
11732,58.77594,51706.72268
11733,58.78095,67783.28601
11734,58.78596,65370.48623
11735,58.79097,65973.64263
11736,58.79597,63360.17452
11737,58.80098,61350.18525
11738,58.80599,55523.03905
11739,58.811,61149.20406
11740,58.816,57331.17373
11741,58.82101,63159.16109
11742,58.82602,58536.74183
11743,58.83103,62154.14227
11744,58.83603,55924.82421
11745,58.84104,53112.59871
11746,58.84605,56527.5261
11747,58.85106,62958.15087
11748,58.85606,56527.5261
11749,58.86107,63360.17452
11750,58.86608,78042.86941
11751,58.87109,55523.03905
11752,58.87609,60144.34643
11753,58.8811,61350.18525
11754,58.88611,63963.23417
11755,58.89112,63360.17452
11756,58.89612,67381.12045
11757,58.90113,55322.15131
11758,58.90614,55121.26679
11759,58.91114,57532.09369
11760,58.91615,58335.80576
11761,58.92116,63360.17452
11762,58.92617,60948.22609
11763,58.93117,56728.43317
11764,58.93618,55523.03905
11765,58.94119,63360.17452
11766,58.9462,60747.25134
11767,58.9512,63360.17452
11768,58.95621,113311.2604
11769,58.96122,60144.34643
11770,58.96623,59742.42594
11771,58.97123,109275.5673
11772,58.97624,64767.35886
11773,58.98125,61953.14818
11774,58.98626,57933.94328
11775,58.99126,55322.15131
11776,58.99627,58134.87291
11777,59.00128,56929.34347
11778,59.00629,61350.18525
11779,59.01129,57933.94328
11780,59.0163,56527.5261
11781,59.02131,56326.62225
11782,59.02632,63963.23417
11783,59.03132,58335.80576
11784,59.03633,65169.44055
11785,59.04134,60144.34643
11786,59.04635,60144.34643
11787,59.05135,55924.82421
11788,59.05636,55121.26679
11789,59.06137,64767.35886
11790,59.06638,62958.15087
11791,59.07138,51505.89612
11792,59.07639,65169.44055
11793,59.0814,56326.62225
11794,59.08641,51907.55245
11795,59.09141,51706.72268
11796,59.09642,62154.14227
11797,59.10143,56929.34347
11798,59.10644,61752.15732
11799,59.11144,52108.38544
11800,59.11645,48694.66242
11801,59.12146,57331.17373
11802,59.12647,58134.87291
11803,59.13147,56728.43317
11804,59.13648,52510.06109
11805,59.14149,55121.26679
11806,59.1465,56728.43317
11807,59.1515,56728.43317
11808,59.15651,60948.22609
11809,59.16152,59742.42594
11810,59.16652,55723.93002
11811,59.17153,116742.6197
11812,59.17654,58737.68112
11813,59.18155,63360.17452
11814,59.18655,58737.68112
11815,59.19156,53514.30656
11816,59.19657,57331.17373
11817,59.20158,67381.12045
11818,59.20658,57331.17373
11819,59.21159,58536.74183
11820,59.2166,104434.4473
11821,59.22161,66375.76302
11822,59.22661,58134.87291
11823,59.23162,55723.93002
11824,59.23663,55723.93002
11825,59.24164,58134.87291
11826,59.24664,58134.87291
11827,59.25165,63762.21106
11828,59.25666,58335.80576
11829,59.26167,63963.23417
11830,59.26667,49899.3996
11831,59.27168,50903.43578
11832,59.27669,56125.72162
11833,59.2817,91936.85664
11834,59.2867,66978.9678
11835,59.29171,55924.82421
11836,59.29672,58536.74183
11837,59.30173,55121.26679
11838,59.30673,53916.02729
11839,59.31174,56929.34347
11840,59.31675,60948.22609
11841,59.32176,59742.42594
11842,59.32676,56527.5261
11843,59.33177,58737.68112
11844,59.33678,55924.82421
11845,59.34179,55723.93002
11846,59.34679,57130.25699
11847,59.3518,58134.87291
11848,59.35681,56929.34347
11849,59.36182,56527.5261
11850,59.36682,57933.94328
11851,59.37183,63762.21106
11852,59.37684,61149.20406
11853,59.38185,59742.42594
11854,59.38685,56929.34347
11855,59.39186,56125.72162
11856,59.39687,61551.16967
11857,59.40187,67783.28601
11858,59.40688,59139.56938
11859,59.41189,55723.93002
11860,59.4169,66375.76302
11861,59.4219,59139.56938
11862,59.42691,58737.68112
11863,59.43192,60948.22609
11864,59.43693,101006.45
11865,59.44193,49698.60203
11866,59.44694,58134.87291
11867,59.45195,61551.16967
11868,59.45696,62154.14227
11869,59.46196,55322.15131
11870,59.46697,55523.03905
11871,59.47198,68587.65583
11872,59.47699,56929.34347
11873,59.48199,56125.72162
11874,59.487,53514.30656
11875,59.49201,55924.82421
11876,59.49702,53916.02729
11877,59.50202,61551.16967
11878,59.50703,58938.62364
11879,59.51204,58536.74183
11880,59.51705,62355.13959
11881,59.52205,59742.42594
11882,59.52706,57733.01687
11883,59.53207,53514.30656
11884,59.53708,60345.31151
11885,59.54208,53715.16531
11886,59.54709,60546.27981
11887,59.5521,57532.09369
11888,59.55711,54920.38548
11889,59.56211,61149.20406
11890,59.56712,65772.58727
11891,59.57213,57331.17373
11892,59.57714,59340.51835
11893,59.58214,59943.38458
11894,59.58715,63360.17452
11895,59.59216,53112.59871
11896,59.59717,60747.25134
11897,59.60217,57733.01687
11898,59.60718,57933.94328
11899,59.61219,108670.3252
11900,59.6172,65370.48623
11901,59.6222,52108.38544
11902,59.62721,47490.04112
11903,59.63222,55924.82421
11904,59.63723,106047.9465
11905,59.64223,57331.17373
11906,59.64724,51305.07279
11907,59.65225,54518.63254
11908,59.65726,45683.32639
11909,59.66226,58335.80576
11910,59.66727,57130.25699
11911,59.67228,55523.03905
11912,59.67729,55723.93002
11913,59.68229,55723.93002
11914,59.6873,54116.89249
11915,59.69231,52710.90374
11916,59.69732,63762.21106
11917,59.70232,61953.14818
11918,59.70733,54920.38548
11919,59.71234,54116.89249
11920,59.71735,63762.21106
11921,59.72235,60144.34643
11922,59.72736,60345.31151
11923,59.73237,59742.42594
11924,59.73737,57933.94328
11925,59.74238,59943.38458
11926,59.74739,51305.07279
11927,59.7524,55322.15131
11928,59.7574,55924.82421
11929,59.76241,60747.25134
11930,59.76742,57331.17373
11931,59.77243,60948.22609
11932,59.77743,45482.5964
11933,59.78244,51706.72268
11934,59.78745,52710.90374
11935,59.79246,62757.14389
11936,59.79746,57331.17373
11937,59.80247,63360.17452
11938,59.80748,61953.14818
11939,59.81249,60345.31151
11940,59.81749,61350.18525
11941,59.8225,54317.76091
11942,59.82751,57331.17373
11943,59.83252,61149.20406
11944,59.83752,56728.43317
11945,59.84253,50100.2004
11946,59.84754,65370.48623
11947,59.85255,57130.25699
11948,59.85755,57933.94328
11949,59.86256,49698.60203
11950,59.86757,57733.01687
11951,59.87258,59340.51835
11952,59.87758,62154.14227
11953,59.88259,55924.82421
11954,59.8876,53313.45102
11955,59.89261,56728.43317
11956,59.89761,58938.62364
11957,59.90262,61953.14818
11958,59.90763,59943.38458
11959,59.91264,58536.74183
11960,59.91764,58536.74183
11961,59.92265,57733.01687
11962,59.92766,59340.51835
11963,59.93267,52510.06109
11964,59.93767,57331.17373
11965,59.94268,59541.47053
11966,59.94769,56728.43317
11967,59.9527,55924.82421
11968,59.9577,77439.13204
11969,59.96271,84484.54394
11970,59.96772,54116.89249
11971,59.97273,55523.03905
11972,59.97773,72610.27937
11973,59.98274,50501.81165
11974,59.98775,56326.62225
11975,59.99275,80055.53727
11976,59.99776,59541.47053
11977,60.00277,57933.94328
11978,60.00778,52710.90374
11979,60.01278,61350.18525
11980,60.01779,56527.5261
11981,60.0228,62958.15087
11982,60.02781,53313.45102
11983,60.03281,51505.89612
11984,60.03782,62355.13959
11985,60.04343,55723.93002
11986,60.04843,64164.26051
11987,60.05344,60144.34643
11988,60.05845,59742.42594
11989,60.06346,56527.5261
11990,60.06846,51505.89612
11991,60.07347,62355.13959
11992,60.07848,60144.34643
11993,60.08349,54920.38548
11994,60.08849,55723.93002
11995,60.0935,61551.16967
11996,60.09851,45081.14606
11997,60.10352,57933.94328
11998,60.10852,59139.56938
11999,60.11353,181711.2282
12000,60.11854,58134.87291
12001,60.12355,77237.89271
12002,60.12855,85491.35454
12003,60.13356,56728.43317
12004,60.13857,54719.5074
12005,60.14358,56728.43317
12006,60.14858,56728.43317
12007,60.15359,56125.72162
12008,60.1586,50702.62211
12009,60.16361,62757.14389
12010,60.16861,56125.72162
12011,60.17362,56527.5261
12012,60.17863,58134.87291
12013,60.18364,59742.42594
12014,60.18864,53313.45102
12015,60.19365,60948.22609
12016,60.19866,56326.62225
12017,60.20367,55924.82421
12018,60.20867,52309.22165
12019,60.21368,56125.72162
12020,60.21869,63360.17452
12021,60.2237,54719.5074
12022,60.2287,55723.93002
12023,60.23371,55723.93002
12024,60.23872,57933.94328
12025,60.24372,93347.25178
12026,60.24873,55121.26679
12027,60.25374,59742.42594
12028,60.25875,55523.03905
12029,60.26375,54317.76091
12030,60.26876,55523.03905
12031,60.27377,65772.58727
12032,60.27878,57733.01687
12033,60.28378,62757.14389
12034,60.28879,59541.47053
12035,60.2938,49899.3996
12036,60.29881,62355.13959
12037,60.30381,62958.15087
12038,60.30882,62958.15087
12039,60.31383,58536.74183
12040,60.31884,51505.89612
12041,60.32384,60345.31151
12042,60.32885,57933.94328
12043,60.33386,88310.85421
12044,60.33887,62958.15087
12045,60.34387,60546.27981
12046,60.34888,60144.34643
12047,60.35389,55523.03905
12048,60.3589,57532.09369
12049,60.3639,54719.5074
12050,60.36891,51706.72268
12051,60.37392,59139.56938
12052,60.37893,53313.45102
12053,60.38393,49096.22861
12054,60.38894,56527.5261
12055,60.39395,56527.5261
12056,60.39896,59943.38458
12057,60.40396,60546.27981
12058,60.40897,120376.8458
12059,60.41398,52710.90374
12060,60.41899,52510.06109
12061,60.42399,60546.27981
12062,60.429,55723.93002
12063,60.43401,63159.16109
12064,60.43902,58335.80576
12065,60.44402,54317.76091
12066,60.44903,59742.42594
12067,60.45404,59541.47053
12068,60.45905,56728.43317
12069,60.46405,56527.5261
12070,60.46906,62355.13959
12071,60.47407,56728.43317
12072,60.47908,54518.63254
12073,60.48408,57933.94328
12074,60.48909,58737.68112
12075,60.4941,57733.01687
12076,60.4991,57532.09369
12077,60.50411,50501.81165
12078,60.50912,60747.25134
12079,60.51413,63360.17452
12080,60.51913,57933.94328
12081,60.52414,108266.8466
12082,60.52915,59139.56938
12083,60.53416,104031.1049
12084,60.53916,61953.14818
12085,60.54417,55924.82421
12086,60.54918,59340.51835
12087,60.55419,57331.17373
12088,60.55919,60546.27981
12089,60.5642,60345.31151
12090,60.56921,58335.80576
12091,60.57422,55924.82421
12092,60.57922,62556.14013
12093,60.58423,59742.42594
12094,60.58924,64566.32285
12095,60.59425,55924.82421
12096,60.59925,55322.15131
12097,60.60426,52911.74962
12098,60.60927,57933.94328
12099,60.61428,61551.16967
12100,60.61928,54518.63254
12101,60.62429,55924.82421
12102,60.6293,56728.43317
12103,60.63431,58536.74183
12104,60.63931,53715.16531
12105,60.64432,53313.45102
12106,60.64933,113714.9011
12107,60.65434,59139.56938
12108,60.65934,58335.80576
12109,60.66435,56929.34347
12110,60.66936,62757.14389
12111,60.67437,55322.15131
12112,60.67937,56929.34347
12113,60.68438,53715.16531
12114,60.68939,57933.94328
12115,60.6944,109679.0782
12116,60.6994,53514.30656
12117,60.70441,66375.76302
12118,60.70942,56527.5261
12119,60.71443,49096.22861
12120,60.71943,59742.42594
12121,60.72444,59943.38458
12122,60.72945,45884.0596
12123,60.73445,103426.1156
12124,60.73946,62154.14227
12125,60.74447,61149.20406
12126,60.74948,61350.18525
12127,60.75448,56326.62225
12128,60.75949,59541.47053
12129,60.7645,60747.25134
12130,60.76951,50702.62211
12131,60.77451,60546.27981
12132,60.77952,56728.43317
12133,60.78453,63360.17452
12134,60.78954,63159.16109
12135,60.79454,56527.5261
12136,60.79955,61149.20406
12137,60.80456,58335.80576
12138,60.80957,63762.21106
12139,60.81457,64767.35886
12140,60.81958,111696.8275
12141,60.82459,60948.22609
12142,60.8296,56326.62225
12143,60.8346,62556.14013
12144,60.83961,57130.25699
12145,60.84462,54317.76091
12146,60.84963,57532.09369
12147,60.85463,59139.56938
12148,60.85964,54920.38548
12149,60.86465,94757.80547
12150,60.86966,65370.48623
12151,60.87466,63159.16109
12152,60.87967,60144.34643
12153,60.88468,59742.42594
12154,60.88969,66978.9678
12155,60.89469,57331.17373
12156,60.8997,64566.32285
12157,60.90471,58335.80576
12158,60.90972,64566.32285
12159,60.91472,58737.68112
12160,60.91973,59541.47053
12161,60.92474,58335.80576
12162,60.92975,64566.32285
12163,60.93475,56527.5261
12164,60.93976,54920.38548
12165,60.94477,69392.07727
12166,60.94978,61752.15732
12167,60.95478,62958.15087
12168,60.95979,55523.03905
12169,60.9648,52911.74962
12170,60.96981,52710.90374
12171,60.97481,65772.58727
12172,60.97982,54317.76091
12173,60.98483,57130.25699
12174,60.98983,56929.34347
12175,60.99484,59742.42594
12176,60.99985,54518.63254
12177,61.00486,118559.6013
12178,61.00986,94959.32609
12179,61.01487,64365.29006
12180,61.01988,57532.09369
12181,61.02489,62355.13959
12182,61.02989,55121.26679
12183,61.0349,55924.82421
12184,61.03991,67783.28601
12185,61.04492,64968.39809
12186,61.04992,66777.89632
12187,61.05493,56728.43317
12188,61.05994,55723.93002
12189,61.06495,65370.48623
12190,61.06995,61752.15732
12191,61.07496,48895.44391
12192,61.07997,57933.94328
12193,61.08498,62958.15087
12194,61.08998,60948.22609
12195,61.09499,57933.94328
12196,61.1,54920.38548
12197,61.10501,52911.74962
12198,61.11001,49497.80767
12199,61.11502,55924.82421
12200,61.12003,61350.18525
12201,61.12504,54518.63254
12202,61.13004,51706.72268
12203,61.13505,57733.01687
12204,61.14006,63963.23417
12205,61.14507,61149.20406
12206,61.15007,56125.72162
12207,61.15508,54518.63254
12208,61.16009,57933.94328
12209,61.1651,65973.64263
12210,61.1701,64566.32285
12211,61.17511,60345.31151
12212,61.18012,52710.90374
12213,61.18513,54719.5074
12214,61.19013,58737.68112
12215,61.19514,56728.43317
12216,61.20015,60144.34643
12217,61.20516,60345.31151
12218,61.21016,97579.38866
12219,61.21517,57933.94328
12220,61.22018,55121.26679
12221,61.22518,57331.17373
12222,61.23019,54116.89249
12223,61.2352,54518.63254
12224,61.24021,55723.93002
12225,61.24521,67180.04251
12226,61.25022,65370.48623
12227,61.25523,79451.703
12228,61.26024,52911.74962
12229,61.26524,64968.39809
12230,61.27025,58737.68112
12231,61.27526,64164.26051
12232,61.28027,90325.17061
12233,61.28527,83276.47791
12234,61.29028,58737.68112
12235,61.29529,55121.26679
12236,61.3003,54317.76091
12237,61.3053,56929.34347
12238,61.31031,53715.16531
12239,61.31532,56728.43317
12240,61.32033,53916.02729
12241,61.32533,54317.76091
12242,61.33034,59541.47053
12243,61.33535,56527.5261
12244,61.34036,62355.13959
12245,61.34536,57130.25699
12246,61.35037,52911.74962
12247,61.35538,62556.14013
12248,61.36039,58938.62364
12249,61.36539,49497.80767
12250,61.3704,53916.02729
12251,61.37541,49297.01653
12252,61.38042,48493.88416
12253,61.38542,61752.15732
12254,61.39043,53112.59871
12255,61.39544,52710.90374
12256,61.40045,58938.62364
12257,61.40545,58938.62364
12258,61.41046,59742.42594
12259,61.41547,61149.20406
12260,61.42048,62355.13959
12261,61.42548,132700.6595
12262,61.43049,59139.56938
12263,61.4355,107056.4889
12264,61.44051,61752.15732
12265,61.44551,54116.89249
12266,61.45052,63963.23417
12267,61.45553,55523.03905
12268,61.46054,63963.23417
12269,61.46554,58335.80576
12270,61.47055,60747.25134
12271,61.47556,58536.74183
12272,61.48056,61350.18525
12273,61.48557,54920.38548
12274,61.49058,58335.80576
12275,61.49559,58938.62364
12276,61.50059,61350.18525
