Number,Time 197Au,197Au
12425,62.22,0
12426,62.225,0
12427,62.23,0
12428,62.235,200.0016
12429,62.24,0
12430,62.245,0
12431,62.25,200.0016
12432,62.255,0
12433,62.26,0
12434,62.265,0
12435,62.27,200.0016
12436,62.275,0
12437,62.28,0
12438,62.285,200.0016
12439,62.29,0
12440,62.295,0
12441,62.3,0
12442,62.305,0
12443,62.31,0
12444,62.315,0
12445,62.32,200.0016
12446,62.325,0
12447,62.33,0
12448,62.335,0
12449,62.34,0
12450,62.345,0
12451,62.35,200.0016
12452,62.355,0
12453,62.36,0
12454,62.365,0
12455,62.37,0
12456,62.375,200.0016
12457,62.38,0
12458,62.385,0
12459,62.39,0
12460,62.395,0
12461,62.4,0
12462,62.405,0
12463,62.41,0
12464,62.415,200.0016
12465,62.42,0
12466,62.425,200.0016
12467,62.43,0
12468,62.435,0
12469,62.44,0
12470,62.446,0
12471,62.451,0
12472,62.456,200.0016
12473,62.461,0
12474,62.466,0
12475,62.471,0
12476,62.476,0
12477,62.481,0
12478,62.486,0
12479,62.491,0
12480,62.496,0
12481,62.501,0
12482,62.506,0
12483,62.511,0
12484,62.516,0
12485,62.521,0
12486,62.526,0
12487,62.531,0
12488,62.536,0
12489,62.541,0
12490,62.546,0
12491,62.551,0
12492,62.556,0
12493,62.561,0
12494,62.566,0
12495,62.571,0
12496,62.576,67180.04251
12497,62.581,0
12498,62.586,0
12499,62.591,200.0016
12500,62.596,0
12501,62.601,0
12502,62.606,0
12503,62.611,400.0064001
12504,62.616,0
12505,62.621,0
12506,62.626,0
12507,62.631,0
12508,62.636,0
12509,62.641,0
12510,62.646,0
12511,62.651,0
12512,62.656,0
12513,62.661,0
12514,62.666,0
12515,62.671,0
12516,62.676,0
12517,62.681,0
12518,62.686,0
12519,62.691,0
12520,62.696,0
12521,62.701,0
12522,62.706,0
12523,62.711,0
12524,62.716,0
12525,62.721,0
12526,62.726,0
12527,62.731,0
12528,62.736,0
12529,62.741,0
12530,62.746,0
12531,62.751,0
12532,62.756,0
12533,62.761,0
12534,62.766,0
12535,62.771,0
12536,62.776,0
12537,62.781,0
12538,62.786,0
12539,62.791,0
12540,62.796,0
12541,62.801,0
12542,62.806,0
12543,62.811,0
12544,62.816,200.0016
12545,62.821,6401.63882
12546,62.826,65973.64263
12547,62.831,0
12548,62.836,200.0016
12549,62.841,0
12550,62.846,0
12551,62.851,0
12552,62.856,0
12553,62.861,0
12554,62.866,0
12555,62.871,0
12556,62.876,0
12557,62.881,0
12558,62.886,200.0016
12559,62.891,0
12560,62.896,200.0016
12561,62.901,0
12562,62.906,0
12563,62.911,200.0016
12564,62.916,0
12565,62.921,0
12566,62.926,0
12567,62.931,50903.43578
12568,62.936,0
12569,62.941,0
12570,62.946,0
12571,62.951,0
12572,62.956,0
12573,62.961,0
12574,62.966,0
12575,62.971,0
12576,62.976,0
12577,62.981,0
12578,62.986,0
12579,62.991,0
12580,62.996,0
12581,63.001,0
12582,63.006,0
12583,63.011,200.0016
12584,63.016,0
12585,63.021,200.0016
12586,63.026,0
12587,63.031,0
12588,63.036,400.0064001
12589,63.041,0
12590,63.046,200.0016
12591,63.051,200.0016
12592,63.056,0
12593,63.061,0
12594,63.066,0
12595,63.071,0
12596,63.076,0
12597,63.081,0
12598,63.086,0
12599,63.091,200.0016
12600,63.096,0
12601,63.101,0
12602,63.106,0
12603,63.111,400.0064001
12604,63.116,0
12605,63.122,200.0016
12606,63.127,0
12607,63.132,0
12608,63.137,0
12609,63.142,0
12610,63.147,0
12611,63.152,0
12612,63.157,0
12613,63.162,200.0016
12614,63.167,0
12615,63.172,200.0016
12616,63.177,0
12617,63.182,400.0064001
12618,63.187,0
12619,63.192,200.0016
12620,63.197,0
12621,63.202,0
12622,63.207,200.0016
12623,63.212,200.0016
12624,63.217,200.0016
12625,63.222,0
12626,63.227,0
12627,63.232,0
12628,63.237,0
12629,63.242,0
12630,63.247,0
12631,63.252,0
12632,63.257,0
12633,63.262,0
12634,63.267,0
12635,63.272,0
12636,63.277,0
12637,63.282,0
12638,63.287,0
12639,63.292,200.0016
12640,63.297,0
12641,63.302,200.0016
12642,63.307,0
12643,63.312,0
12644,63.317,0
12645,63.322,200.0016
12646,63.327,0
12647,63.332,0
12648,63.337,0
12649,63.342,0
12650,63.347,0
12651,63.352,0
12652,63.357,0
12653,63.362,0
12654,63.367,0
12655,63.372,0
12656,63.377,0
12657,63.382,0
12658,63.387,0
12659,63.392,0
12660,63.397,0
12661,63.402,0
12662,63.407,0
12663,63.412,0
12664,63.417,0
12665,63.422,0
12666,63.427,43876.87228
12667,63.432,200.0016
12668,63.437,0
12669,63.442,0
12670,63.447,0
12671,63.452,0
12672,63.457,0
12673,63.462,200.0016
12674,63.467,0
12675,63.472,0
12676,63.477,200.0016
12677,63.482,0
12678,63.487,0
12679,63.492,0
12680,63.497,0
12681,63.502,0
12682,63.507,0
12683,63.512,0
12684,63.517,0
12685,63.522,0
12686,63.527,0
12687,63.532,0
12688,63.537,0
12689,63.542,200.0016
12690,63.547,200.0016
12691,63.552,0
12692,63.557,200.0016
12693,63.562,0
12694,63.567,0
12695,63.572,0
12696,63.577,0
12697,63.582,0
12698,63.587,0
12699,63.592,0
12700,63.597,200.0016
12701,63.602,0
12702,63.607,200.0016
12703,63.612,0
12704,63.617,0
12705,63.622,0
12706,63.627,0
12707,63.632,0
12708,63.637,200.0016
12709,63.642,0
12710,63.647,0
12711,63.652,0
12712,63.657,200.0016
12713,63.662,0
12714,63.667,0
12715,63.672,0
12716,63.677,200.0016
12717,63.682,0
12718,63.687,0
12719,63.692,0
12720,63.697,0
12721,63.702,0
12722,63.707,200.0016
12723,63.712,0
12724,63.717,0
12725,63.722,0
12726,63.727,200.0016
12727,63.732,0
12728,63.737,200.0016
12729,63.742,400.0064001
12730,63.747,41268.00968
12731,63.752,200.0016
12732,63.757,0
12733,63.762,0
12734,63.767,0
12735,63.772,0
12736,63.777,0
12737,63.782,0
12738,63.788,0
12739,63.793,0
12740,63.798,0
12741,63.803,0
12742,63.808,0
12743,63.813,0
12744,63.818,0
12745,63.823,0
12746,63.828,0
12747,63.833,0
12748,63.838,0
12749,63.843,0
12750,63.848,0
12751,63.853,0
12752,63.858,0
12753,63.863,0
12754,63.868,0
12755,63.873,0
12756,63.878,0
12757,63.883,0
12758,63.888,0
12759,63.893,0
12760,63.898,0
12761,63.903,200.0016
12762,63.908,0
12763,63.913,0
12764,63.918,0
12765,63.923,0
12766,63.928,0
12767,63.933,0
12768,63.938,200.0016
12769,63.943,0
12770,63.948,0
12771,63.953,0
12772,63.958,0
12773,63.963,0
12774,63.968,0
12775,63.973,0
12776,63.978,0
12777,63.983,0
12778,63.988,0
12779,63.993,200.0016
12780,63.998,0
12781,64.003,0
12782,64.008,0
12783,64.013,0
12784,64.018,0
12785,64.023,0
12786,64.028,0
12787,64.033,0
12788,64.038,0
12789,64.043,0
12790,64.048,0
12791,64.053,0
12792,64.058,0
12793,64.063,0
12794,64.068,0
12795,64.073,0
12796,64.078,0
12797,64.083,0
12798,64.088,200.0016
12799,64.093,0
12800,64.098,0
12801,64.103,0
12802,64.108,0
12803,64.113,0
12804,64.118,0
12805,64.123,0
12806,64.128,0
12807,64.133,0
12808,64.138,200.0016
12809,64.143,0
12810,64.148,0
12811,64.153,0
12812,64.158,0
12813,64.163,0
12814,64.168,200.0016
12815,64.173,0
12816,64.178,0
12817,64.183,200.0016
12818,64.188,0
12819,64.193,48493.88416
12820,64.198,0
12821,64.203,0
12822,64.208,200.0016
12823,64.213,0
12824,64.218,0
12825,64.223,0
12826,64.228,0
12827,64.233,0
12828,64.238,200.0016
12829,64.243,0
12830,64.248,0
12831,64.253,0
12832,64.258,0
12833,64.263,0
12834,64.268,200.0016
12835,64.273,0
12836,64.278,200.0016
12837,64.283,0
12838,64.288,0
12839,64.293,0
12840,64.298,0
12841,64.303,0
12842,64.308,0
12843,64.313,0
12844,64.318,0
12845,64.323,0
12846,64.328,0
12847,64.333,200.0016
12848,64.338,0
12849,64.343,0
12850,64.348,0
12851,64.353,0
12852,64.358,0
12853,64.363,0
12854,64.368,0
12855,64.373,0
12856,64.378,0
12857,64.383,0
12858,64.388,200.0016
12859,64.393,0
12860,64.398,400.0064001
12861,64.403,0
12862,64.408,0
12863,64.413,0
12864,64.418,0
12865,64.423,0
12866,64.428,200.0016
12867,64.433,0
12868,64.438,0
12869,64.443,0
12870,64.448,0
12871,64.453,0
12872,64.458,0
12873,64.464,21418.33409
12874,64.469,27029.19153
12875,64.474,0
12876,64.479,0
12877,64.484,0
12878,64.489,0
12879,64.494,0
12880,64.499,0
12881,64.504,200.0016
12882,64.509,0
12883,64.514,0
12884,64.519,0
12885,64.524,200.0016
12886,64.529,49698.60203
12887,64.534,0
12888,64.539,0
12889,64.544,0
12890,64.549,0
12891,64.554,0
12892,64.559,400.0064001
12893,64.564,0
12894,64.569,0
12895,64.574,0
12896,64.579,0
12897,64.584,200.0016
12898,64.589,0
12899,64.594,0
12900,64.599,0
12901,64.604,0
12902,64.609,0
12903,64.614,200.0016
12904,64.619,0
12905,64.624,0
12906,64.629,0
12907,64.634,0
12908,64.639,0
12909,64.644,200.0016
12910,64.649,200.0016
12911,64.654,200.0016
12912,64.659,0
12913,64.664,0
12914,64.669,0
12915,64.674,0
12916,64.679,0
12917,64.684,200.0016
12918,64.689,52710.90374
12919,64.694,200.0016
12920,64.699,0
12921,64.704,0
12922,64.709,0
12923,64.714,200.0016
12924,64.719,0
12925,64.724,200.0016
12926,64.729,0
12927,64.734,0
12928,64.739,200.0016
12929,64.744,0
12930,64.749,0
12931,64.754,0
12932,64.759,0
12933,64.764,0
12934,64.769,0
12935,64.774,200.0016
12936,64.779,0
12937,64.784,0
12938,64.789,0
12939,64.794,0
12940,64.799,200.0016
12941,64.804,0
12942,64.809,0
12943,64.814,0
12944,64.819,0
12945,64.824,200.0016
12946,64.829,0
12947,64.834,0
12948,64.839,200.0016
12949,64.844,0
12950,64.849,0
12951,64.854,0
12952,64.859,0
12953,64.864,0
12954,64.869,0
12955,64.874,0
12956,64.879,0
12957,64.884,0
12958,64.889,200.0016
12959,64.894,0
12960,64.899,0
12961,64.904,0
12962,64.909,0
12963,64.914,0
12964,64.919,200.0016
12965,64.924,0
12966,64.929,0
12967,64.934,0
12968,64.939,0
12969,64.944,0
12970,64.949,200.0016
12971,64.954,0
12972,64.959,0
12973,64.964,200.0016
12974,64.969,0
12975,64.974,0
12976,64.979,0
12977,64.984,0
12978,64.989,0
12979,64.994,0
12980,64.999,200.0016
12981,65.004,200.0016
12982,65.009,0
12983,65.014,0
12984,65.019,0
12985,65.024,0
12986,65.029,0
12987,65.034,0
12988,65.039,0
12989,65.044,0
12990,65.049,0
12991,65.054,0
12992,65.059,0
12993,65.064,0
12994,65.069,0
12995,65.074,0
12996,65.079,0
12997,65.084,0
12998,65.089,0
12999,65.094,0
13000,65.099,0
13001,65.104,0
13002,65.109,0
13003,65.114,0
13004,65.119,0
13005,65.124,0
13006,65.129,200.0016
13007,65.135,0
13008,65.14,0
13009,65.145,0
13010,65.15,0
13011,65.155,0
13012,65.16,56728.43317
13013,65.165,0
13014,65.17,0
13015,65.175,0
13016,65.18,0
13017,65.185,0
13018,65.19,0
13019,65.195,200.0016
13020,65.2,0
13021,65.205,0
13022,65.21,0
13023,65.215,0
13024,65.22,0
13025,65.225,0
13026,65.23,0
13027,65.235,0
13028,65.24,0
13029,65.245,0
13030,65.25,0
13031,65.255,0
13032,65.26,0
13033,65.265,0
13034,65.27,0
13035,65.275,200.0016
13036,65.28,1400.078404
13037,65.285,47289.28216
13038,65.29,0
13039,65.295,0
13040,65.3,0
13041,65.305,0
13042,65.31,0
13043,65.315,0
13044,65.32,0
13045,65.325,0
13046,65.33,0
13047,65.335,0
13048,65.34,0
13049,65.345,0
13050,65.35,0
13051,65.355,200.0016
13052,65.36,0
13053,65.365,0
13054,65.37,0
13055,65.375,0
13056,65.38,0
13057,65.385,0
13058,65.39,0
13059,65.395,0
13060,65.4,0
13061,65.405,0
13062,65.41,0
13063,65.415,200.0016
13064,65.42,0
13065,65.425,0
13066,65.43,0
13067,65.435,0
13068,65.44,0
13069,65.445,0
13070,65.45,0
13071,65.455,0
13072,65.46,0
13073,65.465,0
13074,65.47,0
13075,65.475,0
13076,65.48,0
13077,65.485,0
13078,65.49,0
13079,65.495,0
13080,65.5,0
13081,65.505,0
13082,65.51,0
13083,65.515,0
13084,65.52,0
13085,65.525,0
13086,65.53,0
13087,65.535,0
13088,65.54,0
13089,65.545,0
13090,65.55,0
13091,65.555,0
13092,65.56,0
13093,65.565,0
13094,65.57,0
13095,65.575,0
13096,65.58,0
13097,65.585,0
13098,65.59,200.0016
13099,65.595,200.0016
13100,65.6,0
13101,65.605,0
13102,65.61,0
13103,65.615,0
13104,65.62,200.0016
13105,65.625,0
13106,65.63,0
13107,65.635,0
13108,65.64,200.0016
13109,65.645,0
13110,65.65,0
13111,65.655,0
13112,65.66,0
13113,65.665,0
13114,65.67,200.0016
13115,65.675,0
13116,65.68,200.0016
13117,65.685,0
13118,65.69,0
13119,65.695,0
13120,65.7,200.0016
13121,65.705,0
13122,65.71,0
13123,65.715,0
13124,65.72,0
13125,65.725,200.0016
13126,65.73,0
13127,65.735,0
13128,65.74,0
13129,65.745,0
13130,65.75,0
13131,65.755,0
13132,65.76,0
13133,65.765,0
13134,65.77,0
13135,65.775,0
13136,65.78,0
13137,65.785,0
13138,65.79,0
13139,65.795,0
13140,65.8,200.0016
13141,65.806,200.0016
13142,65.811,0
13143,65.816,0
13144,65.821,0
13145,65.826,0
13146,65.831,0
13147,65.836,0
13148,65.841,0
13149,65.846,0
13150,65.851,0
13151,65.856,0
13152,65.861,0
13153,65.866,0
13154,65.871,0
13155,65.876,0
13156,65.881,0
13157,65.886,0
13158,65.891,0
13159,65.896,0
13160,65.901,0
13161,65.906,0
13162,65.911,0
13163,65.916,0
13164,65.921,0
13165,65.926,0
13166,65.931,0
13167,65.936,0
13168,65.941,54116.89249
13169,65.946,0
13170,65.951,400.0064001
13171,65.956,0
13172,65.961,0
13173,65.966,0
13174,65.971,0
13175,65.976,0
13176,65.981,0
13177,65.986,0
13178,65.991,0
13179,65.996,0
13180,66.001,0
13181,66.006,0
13182,66.011,0
13183,66.016,0
13184,66.021,0
13185,66.026,0
13186,66.031,0
13187,66.036,200.0016
13188,66.041,0
13189,66.046,0
13190,66.051,200.0016
13191,66.056,0
13192,66.061,0
13193,66.066,0
13194,66.071,0
13195,66.076,0
13196,66.081,0
13197,66.086,0
13198,66.091,0
13199,66.096,0
13200,66.101,0
13201,66.106,0
13202,66.111,0
13203,66.116,200.0016
13204,66.121,0
13205,66.126,0
13206,66.131,0
13207,66.136,0
13208,66.141,0
13209,66.146,0
13210,66.151,0
13211,66.156,0
13212,66.161,200.0016
13213,66.166,0
13214,66.171,0
13215,66.176,0
13216,66.181,0
13217,66.186,0
13218,66.191,0
13219,66.196,0
13220,66.201,0
13221,66.206,0
13222,66.211,0
13223,66.216,0
13224,66.221,0
13225,66.226,0
13226,66.231,0
13227,66.236,51104.25268
13228,66.241,17211.84175
13229,66.246,200.0016
13230,66.251,0
13231,66.256,0
13232,66.261,0
13233,66.266,200.0016
13234,66.271,0
13235,66.276,200.0016
13236,66.281,0
13237,66.286,0
13238,66.291,0
13239,66.296,0
13240,66.301,0
13241,66.306,0
13242,66.311,0
13243,66.316,0
13244,66.321,0
13245,66.326,0
13246,66.331,400.0064001
13247,66.336,0
13248,66.341,0
13249,66.346,0
13250,66.351,0
13251,66.356,0
13252,66.361,0
13253,66.366,0
13254,66.371,0
13255,66.376,0
13256,66.381,0
13257,66.386,47891.56868
13258,66.391,0
13259,66.396,0
13260,66.401,0
13261,66.406,0
13262,66.411,0
13263,66.416,0
13264,66.421,0
13265,66.426,200.0016
13266,66.431,200.0016
13267,66.436,0
13268,66.441,0
13269,66.446,0
13270,66.451,0
13271,66.456,0
13272,66.461,0
13273,66.466,0
13274,66.472,0
13275,66.477,0
13276,66.482,0
13277,66.487,0
13278,66.492,0
13279,66.497,0
13280,66.502,0
13281,66.507,0
13282,66.512,0
13283,66.517,400.0064001
13284,66.522,0
13285,66.527,200.0016
13286,66.532,0
13287,66.537,0
13288,66.542,0
13289,66.547,54719.5074
13290,66.552,0
13291,66.557,200.0016
13292,66.562,200.0016
13293,66.567,0
13294,66.572,200.0016
13295,66.577,200.0016
13296,66.582,0
13297,66.587,0
13298,66.592,0
13299,66.597,0
13300,66.602,0
13301,66.607,0
13302,66.612,200.0016
13303,66.617,0
13304,66.622,0
13305,66.627,0
13306,66.632,0
13307,66.637,0
13308,66.642,200.0016
13309,66.647,0
13310,66.652,0
13311,66.657,200.0016
13312,66.662,0
13313,66.667,400.0064001
13314,66.672,0
13315,66.677,0
13316,66.682,200.0016
13317,66.687,200.0016
13318,66.692,0
13319,66.697,0
13320,66.702,0
13321,66.707,0
13322,66.712,200.0016
13323,66.717,0
13324,66.722,0
13325,66.727,0
13326,66.732,0
13327,66.737,0
13328,66.742,0
13329,66.747,0
13330,66.752,0
13331,66.757,0
13332,66.762,0
13333,66.767,0
13334,66.772,0
13335,66.777,0
13336,66.782,0
13337,66.787,0
13338,66.792,0
13339,66.797,0
13340,66.802,0
13341,66.807,0
13342,66.812,200.0016
13343,66.817,0
13344,66.822,200.0016
13345,66.827,0
13346,66.832,0
13347,66.837,38860.3112
13348,66.842,0
13349,66.847,0
13350,66.852,200.0016
13351,66.857,0
13352,66.862,200.0016
13353,66.867,0
13354,66.872,0
13355,66.877,0
13356,66.882,0
13357,66.887,0
13358,66.892,0
13359,66.897,200.0016
13360,66.902,0
13361,66.907,0
13362,66.912,0
13363,66.917,0
13364,66.922,0
13365,66.927,0
13366,66.932,0
13367,66.937,0
13368,66.942,0
13369,66.947,0
13370,66.952,0
13371,66.957,0
13372,66.962,200.0016
13373,66.967,0
13374,66.972,0
13375,66.977,0
13376,66.982,0
13377,66.987,0
13378,66.992,0
13379,66.997,0
13380,67.002,200.0016
13381,67.007,0
13382,67.012,0
13383,67.017,0
13384,67.022,200.0016
13385,67.027,0
13386,67.032,200.0016
13387,67.037,0
13388,67.042,0
13389,67.047,0
13390,67.052,0
13391,67.057,0
13392,67.062,0
13393,67.067,0
13394,67.072,0
13395,67.077,0
13396,67.082,200.0016
13397,67.087,0
13398,67.092,0
13399,67.097,0
13400,67.102,0
13401,67.107,0
13402,67.112,200.0016
13403,67.117,0
13404,67.122,0
13405,67.127,0
13406,67.132,0
13407,67.137,0
13408,67.142,0
13409,67.148,0
13410,67.153,0
13411,67.158,0
13412,67.163,0
13413,67.168,0
13414,67.173,0
13415,67.178,0
13416,67.183,0
13417,67.188,0
13418,67.193,0
13419,67.198,0
13420,67.203,0
13421,67.208,0
13422,67.213,0
13423,67.218,0
13424,67.223,0
13425,67.228,0
13426,67.233,0
13427,67.238,0
13428,67.243,0
13429,67.248,0
13430,67.253,0
13431,67.258,0
13432,67.263,0
13433,67.268,200.0016
13434,67.273,0
13435,67.278,0
13436,67.283,0
13437,67.288,0
13438,67.293,0
13439,67.298,0
13440,67.303,0
13441,67.308,0
13442,67.313,0
13443,67.318,0
13444,67.323,0
13445,67.328,0
13446,67.333,200.0016
13447,67.338,0
13448,67.343,0
13449,67.348,0
13450,67.353,200.0016
13451,67.358,200.0016
13452,67.363,0
13453,67.368,0
13454,67.373,200.0016
13455,67.378,0
13456,67.383,0
13457,67.388,0
13458,67.393,0
13459,67.398,0
13460,67.403,0
13461,67.408,0
13462,67.413,0
13463,67.418,0
13464,67.423,0
13465,67.428,0
13466,67.433,0
13467,67.438,0
13468,67.443,0
13469,67.448,0
13470,67.453,200.0016
13471,67.458,0
13472,67.463,0
13473,67.468,0
13474,67.473,200.0016
13475,67.478,0
13476,67.483,0
13477,67.488,0
13478,67.493,0
13479,67.498,0
13480,67.503,200.0016
13481,67.508,0
13482,67.513,0
13483,67.518,0
13484,67.523,0
13485,67.528,0
13486,67.533,0
13487,67.538,0
13488,67.543,0
13489,67.548,0
13490,67.553,0
13491,67.558,200.0016
13492,67.563,0
13493,67.568,0
13494,67.573,50702.62211
13495,67.578,0
13496,67.583,0
13497,67.588,0
13498,67.593,0
13499,67.598,0
13500,67.603,0
13501,67.608,0
13502,67.613,0
13503,67.618,200.0016
13504,67.623,200.0016
13505,67.628,0
13506,67.633,0
13507,67.638,0
13508,67.643,0
13509,67.648,0
13510,67.653,0
13511,67.658,200.0016
13512,67.663,0
13513,67.668,0
13514,67.673,0
13515,67.678,0
13516,67.683,0
13517,67.688,400.0064001
13518,67.693,0
13519,67.698,0
13520,67.703,0
13521,67.708,0
13522,67.713,0
13523,67.718,200.0016
13524,67.723,0
13525,67.728,0
13526,67.733,0
13527,67.738,0
13528,67.743,200.0016
13529,67.748,0
13530,67.753,0
13531,67.758,0
13532,67.763,0
13533,67.768,0
13534,67.773,0
13535,67.778,0
13536,67.783,0
13537,67.788,0
13538,67.793,0
13539,67.798,0
13540,67.803,0
13541,67.808,200.0016
13542,67.814,0
13543,67.818,0
13544,67.824,0
13545,67.829,0
13546,67.834,0
13547,67.839,0
13548,67.844,0
13549,67.849,200.0016
13550,67.854,0
13551,67.859,0
13552,67.864,0
13553,67.869,0
13554,67.874,0
13555,67.879,0
13556,67.884,0
13557,67.889,0
13558,67.894,0
13559,67.899,0
13560,67.904,0
13561,67.909,0
13562,67.914,0
13563,67.919,0
13564,67.924,0
13565,67.929,0
13566,67.934,0
13567,67.939,0
13568,67.944,0
13569,67.949,0
13570,67.954,0
13571,67.959,0
13572,67.964,0
13573,67.969,0
13574,67.974,200.0016
13575,67.979,0
13576,67.984,0
13577,67.989,0
13578,67.994,0
13579,67.999,0
13580,68.004,0
13581,68.009,0
13582,68.014,0
13583,68.019,0
13584,68.024,200.0016
13585,68.029,0
13586,68.034,0
13587,68.039,0
13588,68.044,0
13589,68.049,0
13590,68.054,0
13591,68.059,0
